NAME,SHORTNAME,PROVIDER,PLACE,TYPE,SUB_TYPE,INDEX_PARENT,COMPO_PARENT,MEP,COMPO,DOWNLOAD,MNEMO,CODE,ISIN,REUTERS,BLOOMBERG,YAHOO,GOOGLE,LAUNCH,NB,CURR,CALCUL,FREQUENCY,PRICE,WEIGHTING,FLOAT,SHARES,CAPPING,BASE_VALUE,BASE_DATE,BASE_CAPI,HISTORY,CONTINENT,ORD,WEBSITE,URL_IDX,URL_CMP,LAST_UPDATE,CRITERIA,REV_COMPO,REV_FLOAT,ARR_FLOAT,FUTURES,OPTIONS,ETF,LEVEL3
STOXX BRIC 100 RISK CONTROL 5% RV TR (USD),STX BRIC 100 RISKCONT5%RV USD (TR),STOXX,,EQUITY,STRATEGY,,,,,STOXXCOM,SBR5DG,CH0147244906,CH0147244906,.SBR5DG,SBR5DG,,, 2012/04/04,,USD,D,C,TR,,,,,1000, 2011/01/31,,,,-1,,,,,,,,,,,,
STOXX FRANCE 50 RISK CONTROL 15% RV TR (EUR),STX FR 50 RISKCONT15%RV EUR (TR),STOXX,,EQUITY,STRATEGY,,,,,STOXXCOM,SFRR15EG,CH0147244914,CH0147244914,.SFRR15EG,SFRR15EG,,, 2012/04/04,,EUR,D,C,TR,,,,,1000, 2011/01/31,,,,-1,,,,,,,,,,,,
STOXX UK 50 RISK CONTROL 15% RV TR (EUR),STX UK 50 RISKCONT15%RV EUR (TR),STOXX,,EQUITY,STRATEGY,,,,,STOXXCOM,SUKR15EG,CH0147246240,CH0147246240,.SUKR15EG,SUKR15EG,,, 2012/04/04,,EUR,D,C,TR,,,,,1000, 2011/01/31,,,,-1,,,,,,,,,,,,
STOXX CANADA 50 RISK CONTROL 10% RV TR (USD),STX CA 50 RISKCONT10%RV USD (TR),STOXX,,EQUITY,STRATEGY,,,,,STOXXCOM,SCAR10DG,CH0147246257,CH0147246257,.SCAR10DG,SCAR10DG,,, 2012/04/04,,USD,D,C,TR,,,,,1000, 2011/01/31,,,,-1,,,,,,,,,,,,
STOXX FRANCE 50 RISK CONTROL 20% RV TR (EUR),STX FR 50 RISKCONT20%RV EUR (TR),STOXX,,EQUITY,STRATEGY,,,,,STOXXCOM,SFRR20EG,CH0147246265,CH0147246265,.SFRR20EG,SFRR20EG,,, 2012/04/04,,EUR,D,C,TR,,,,,1000, 2011/01/31,,,,-1,,,,,,,,,,,,
STOXX UK 50 RISK CONTROL 20% RV TR (EUR),STX UK 50 RISKCONT20%RV EUR (TR),STOXX,,EQUITY,STRATEGY,,,,,STOXXCOM,SUKR20EG,CH0147246273,CH0147246273,.SUKR20EG,SUKR20EG,,, 2012/04/04,,EUR,D,C,TR,,,,,1000, 2011/01/31,,,,-1,,,,,,,,,,,,
STOXX CANADA 50 RISK CONTROL 15% RV TR (USD),STX CA 50 RISKCONT15%RV USD (TR),STOXX,,EQUITY,STRATEGY,,,,,STOXXCOM,SCAR15DG,CH0147246281,CH0147246281,.SCAR15DG,SCAR15DG,,, 2012/04/04,,USD,D,C,TR,,,,,1000, 2011/01/31,,,,-1,,,,,,,,,,,,
STOXX FRANCE 50 RISK CONTROL 5% RV TR (EUR),STX FR 50 RISKCONT5%RV EUR (TR),STOXX,,EQUITY,STRATEGY,,,,,STOXXCOM,SFRR5EG,CH0147246307,CH0147246307,.SFRR5EG,SFRR5EG,,, 2012/04/04,,EUR,D,C,TR,,,,,1000, 2011/01/31,,,,-1,,,,,,,,,,,,
STOXX UK 50 RISK CONTROL 5% RV TR (EUR),STX UK 50 RISKCONT5%RV EUR (TR),STOXX,,EQUITY,STRATEGY,,,,,STOXXCOM,SUKR5EG,CH0147246315,CH0147246315,.SUKR5EG,SUKR5EG,,, 2012/04/04,,EUR,D,C,TR,,,,,1000, 2011/01/31,,,,-1,,,,,,,,,,,,
STOXX CANADA 50 RISK CONTROL 20% RV TR (USD),STX CA 50 RISKCONT20%RV USD (TR),STOXX,,EQUITY,STRATEGY,,,,,STOXXCOM,SCAR20DG,CH0147246323,CH0147246323,.SCAR20DG,SCAR20DG,,, 2012/04/04,,USD,D,C,TR,,,,,1000, 2011/01/31,,,,-1,,,,,,,,,,,,
STOXX USA 50 RISK CONTROL 10% RV TR (EUR),STX US 50 RISKCONT10%RV EUR (TR),STOXX,,EQUITY,STRATEGY,,,,,STOXXCOM,SUSR10EG,CH0147246331,CH0147246331,.SUSR10EG,SUSR10EG,,, 2012/04/04,,EUR,D,C,TR,,,,,1000, 2011/01/31,,,,-1,,,,,,,,,,,,
STOXX GLOBAL 200 RISK CONTROL 5% RV TR (EUR),STX GLB 200 RISKCONT5%RV EUR (TR),STOXX,,EQUITY,STRATEGY,,,,,STOXXCOM,SGR5EG,CH0147246349,CH0147246349,.SGR5EG,SGR5EG,,, 2012/04/04,,EUR,D,C,TR,,,,,1000, 2011/01/31,,,,-1,,,,,,,,,,,,
STOXX CANADA 50 RISK CONTROL 5% RV TR (USD),STX CA 50 RISKCONT5%RV USD (TR),STOXX,,EQUITY,STRATEGY,,,,,STOXXCOM,SCAR5DG,CH0147246364,CH0147246364,.SCAR5DG,SCAR5DG,,, 2012/04/04,,USD,D,C,TR,,,,,1000, 2011/01/31,,,,-1,,,,,,,,,,,,
STOXX USA 50 RISK CONTROL 15% RV TR (EUR),STX US 50 RISKCONT15%RV EUR (TR),STOXX,,EQUITY,STRATEGY,,,,,STOXXCOM,SUSR15EG,CH0147246372,CH0147246372,.SUSR15EG,SUSR15EG,,, 2012/04/04,,EUR,D,C,TR,,,,,1000, 2011/01/31,,,,-1,,,,,,,,,,,,
STOXX GLOBAL 200 RISK CONTROL 10% RV TR (EUR),STX GLB 200 RISKCONT10%RV EUR (TR),STOXX,,EQUITY,STRATEGY,,,,,STOXXCOM,SGR10EG,CH0147246380,CH0147246380,.SGR10EG,SGR10EG,,, 2012/04/04,,EUR,D,C,TR,,,,,1000, 2011/01/31,,,,-1,,,,,,,,,,,,
STOXX USA 50 RISK CONTROL 20% RV TR (EUR),STX US 50 RISKCONT20%RV EUR (TR),STOXX,,EQUITY,STRATEGY,,,,,STOXXCOM,SUSR20EG,CH0147246406,CH0147246406,.SUSR20EG,SUSR20EG,,, 2012/04/04,,EUR,D,C,TR,,,,,1000, 2011/01/31,,,,-1,,,,,,,,,,,,
STOXX FRANCE 50 RISK CONTROL 10% RV TR (USD),STX FR 50 RISKCONT10%RV USD (TR),STOXX,,EQUITY,STRATEGY,,,,,STOXXCOM,SFRR10DG,CH0147246414,CH0147246414,.SFRR10DG,SFRR10DG,,, 2012/04/04,,USD,D,C,TR,,,,,1000, 2011/01/31,,,,-1,,,,,,,,,,,,
EURO STOXX 50 RISK CONTROL 20% RV NR (EUR),ESTX50 RISKCONT20%RV EUR (NR),STOXX,,EQUITY,STRATEGY,,,,,STOXXCOM,SX5R20EN,CH0147246422,CH0147246422,.SX5R20EN,SX5R20EN,,, 2012/04/04,,EUR,D,C,NR,,,,,100, 1999/05/18,,,,-1,,,,,,,,,,,,
STOXX GLOBAL 200 RISK CONTROL 15% RV TR (EUR),STX GLB 200 RISKCONT15%RV EUR (TR),STOXX,,EQUITY,STRATEGY,,,,,STOXXCOM,SGR115EG,CH0147246430,CH0147246430,.SGR15EG,SGR15EG,,, 2012/04/04,,EUR,D,C,TR,,,,,1000, 2011/01/31,,,,-1,,,,,,,,,,,,
STOXX USA 50 RISK CONTROL 5% RV TR (EUR),STX US 50 RISKCONT5%RV EUR (TR),STOXX,,EQUITY,STRATEGY,,,,,STOXXCOM,SUSR5EG,CH0147246448,CH0147246448,.SUSR5EG,SUSR5EG,,, 2012/04/04,,EUR,D,C,TR,,,,,1000, 2011/01/31,,,,-1,,,,,,,,,,,,
STOXX FRANCE 50 RISK CONTROL 15% RV TR (USD),STX FR 50 RISKCONT15%RV USD (TR),STOXX,,EQUITY,STRATEGY,,,,,STOXXCOM,SFRR15DG,CH0147246455,CH0147246455,.SFRR15DG,SFRR15DG,,, 2012/04/04,,USD,D,C,TR,,,,,1000, 2011/01/31,,,,-1,,,,,,,,,,,,
EURO STOXX 50 RISK CONTROL 15% RV NR (EUR),ESTX50 RISKCONT15%RV EUR (NR),STOXX,,EQUITY,STRATEGY,,,,,STOXXCOM,SX5R15EN,CH0147246463,CH0147246463,.SX5R15EN,SX5R15EN,,, 2012/04/04,,EUR,D,C,NR,,,,,100, 1999/05/18,,,,-1,,,,,,,,,,,,
STOXX GLOBAL 200 RISK CONTROL 20% RV TR (EUR),STX GLB 200 RISKCONT20%RV EUR (TR),STOXX,,EQUITY,STRATEGY,,,,,STOXXCOM,SGR20EG,CH0147246471,CH0147246471,.SGR20EG,SGR20EG,,, 2012/04/04,,EUR,D,C,TR,,,,,1000, 2011/01/31,,,,-1,,,,,,,,,,,,
EURO STOXX 50 RISK CONTROL 10% TR (USD),ESTX50 RISKCONT10% USD (TR),STOXX,,EQUITY,STRATEGY,,,,,STOXXCOM,SXRI10UG,CH0147246497,CH0147246497,.SXRI10UG,SXRI10UG,,, 2012/04/04,,USD,D,C,TR,,,,,1000, 2011/01/31,,,,-1,,,,,,,,,,,,
STOXX FRANCE 50 RISK CONTROL 20% RV TR (USD),STX FR 50 RISKCONT20%RV USD (TR),STOXX,,EQUITY,STRATEGY,,,,,STOXXCOM,SFRR20DG,CH0147246505,CH0147246505,.SFRR20DG,SFRR20DG,,, 2012/04/04,,USD,D,C,TR,,,,,1000, 2011/01/31,,,,-1,,,,,,,,,,,,
EURO STOXX 50 RISK CONTROL 12% RV NR (EUR),ESTX50 RISKCONT12%RV EUR (NR),STOXX,,EQUITY,STRATEGY,,,,,STOXXCOM,SX5R12EN,CH0147246513,CH0147246513,.SX5R12EN,SX5R12EN,,, 2012/04/04,,EUR,D,C,NR,,,,,100, 1999/05/18,,,,-1,,,,,,,,,,,,
STOXX HONG KONG 50 RISK CONTROL 10% RV TR (EUR),STX HK 50 RISKCONT10%RV EUR (TR),STOXX,,EQUITY,STRATEGY,,,,,STOXXCOM,SHKR10EG,CH0147246539,CH0147246539,.SHKR10EG,SHKR10EG,,, 2012/04/04,,EUR,D,C,TR,,,,,1000, 2011/01/31,,,,-1,,,,,,,,,,,,
EURO STOXX 50 RISK CONTROL 12% TR (USD),ESTX50 RISKCONT12% USD (TR),STOXX,,EQUITY,STRATEGY,,,,,STOXXCOM,SXRI12UG,CH0147246547,CH0147246547,.SXRI12UG,SXRI12UG,,, 2012/04/04,,USD,D,C,TR,,,,,1000, 2011/01/31,,,,-1,,,,,,,,,,,,
STOXX FRANCE 50 RISK CONTROL 5% RV TR (USD),STX FR 50 RISKCONT5%RV USD (TR),STOXX,,EQUITY,STRATEGY,,,,,STOXXCOM,SFRR5DG,CH0147246554,CH0147246554,.SFRR5DG,SFRR5DG,,, 2012/04/04,,USD,D,C,TR,,,,,1000, 2011/01/31,,,,-1,,,,,,,,,,,,
EURO STOXX 50 RISK CONTROL 10% RV NR (EUR),ESTX50 RISKCONT10%RV EUR (NR),STOXX,,EQUITY,STRATEGY,,,,,STOXXCOM,SX5R10EN,CH0147246570,CH0147246570,.SX5R10EN,SX5R10EN,,, 2012/04/04,,EUR,D,C,NR,,,,,100, 1999/05/18,,,,-1,,,,,,,,,,,,
STOXX HONG KONG 50 RISK CONTROL 15% RV TR (EUR),STX HK 50 RISKCONT15%RV EUR (TR),STOXX,,EQUITY,STRATEGY,,,,,STOXXCOM,SHKR15EG,CH0147246596,CH0147246596,.SHKR15EG,SHKR15EG,,, 2012/04/04,,EUR,D,C,TR,,,,,1000, 2011/01/31,,,,-1,,,,,,,,,,,,
EURO STOXX 50 RISK CONTROL 15% TR (USD),ESTX50 RISKCONT15% USD (TR),STOXX,,EQUITY,STRATEGY,,,,,STOXXCOM,SXRI15UG,CH0147246604,CH0147246604,.SXRI15UG,SXRI15UG,,, 2012/04/04,,USD,D,C,TR,,,,,1000, 2011/01/31,,,,-1,,,,,,,,,,,,
STOXX GLOBAL 200 RISK CONTROL 5% RV TR (USD),STX GLB 200 RISKCONT5%RV USD (TR),STOXX,,EQUITY,STRATEGY,,,,,STOXXCOM,SGR5DG,CH0147246612,CH0147246612,.SGR5DG,SGR5DG,,, 2012/04/04,,USD,D,C,TR,,,,,1000, 2011/01/31,,,,-1,,,,,,,,,,,,
EURO STOXX 50 RISK CONTROL 5% RV NR (EUR),ESTX50 RISKCONT5%RV EUR (NR),STOXX,,EQUITY,STRATEGY,,,,,STOXXCOM,SX5R5EN,CH0147246620,CH0147246620,.SX5R5EN,SX5R5EN,,, 2012/04/04,,EUR,D,C,NR,,,,,100, 1999/05/18,,,,-1,,,,,,,,,,,,
STOXX HONG KONG 50 RISK CONTROL 20% RV TR (EUR),STX HK 50 RISKCONT20%RV EUR (TR),STOXX,,EQUITY,STRATEGY,,,,,STOXXCOM,SHKR20EG,CH0147246638,CH0147246638,.SHKR20EG,SHKR20EG,,, 2012/04/04,,EUR,D,C,TR,,,,,1000, 2011/01/31,,,,-1,,,,,,,,,,,,
EURO STOXX 50 RISK CONTROL 20% TR (USD),ESTX50 RISKCONT20% USD (TR),STOXX,,EQUITY,STRATEGY,,,,,STOXXCOM,SXRI20UG,CH0147246646,CH0147246646,.SXRI20UG,SXRI20UG,,, 2012/04/04,,USD,D,C,TR,,,,,1000, 2011/01/31,,,,-1,,,,,,,,,,,,
STOXX HONG KONG 50 RISK CONTROL 5% RV TR (EUR),STX HK 50 RISKCONT5%RV EUR (TR),STOXX,,EQUITY,STRATEGY,,,,,STOXXCOM,SHKR5EG,CH0147246653,CH0147246653,.SHKR5EG,SHKR5EG,,, 2012/04/04,,EUR,D,C,TR,,,,,1000, 2011/01/31,,,,-1,,,,,,,,,,,,
EURO STOXX 50 RISK CONTROL 20% RV ER (EUR),ESTX50 RISKCONT20%RV EUR (ER),STOXX,,EQUITY,STRATEGY,,,,,STOXXCOM,SX5R20EE,CH0147246679,CH0147246679,.SX5R20EE,SX5R20EE,,, 2012/04/04,,EUR,D,C,ER,,,,,100, 1999/05/18,,,,-1,,,,,,,,,,,,
EURO STOXX 50 RISK CONTROL 5% TR (USD),ESTX50 RISKCONT5% USD (TR),STOXX,,EQUITY,STRATEGY,,,,,STOXXCOM,SXRI5UG,CH0147246687,CH0147246687,.SXRI5UG,SXRI5UG,,, 2012/04/04,,USD,D,C,TR,,,,,1000, 2011/01/31,,,,-1,,,,,,,,,,,,
STOXX GLOBAL 200 RISK CONTROL 10% RV TR (USD),STX GLB 200 RISKCONT10%RV USD (TR),STOXX,,EQUITY,STRATEGY,,,,,STOXXCOM,SGR10DG,CH0147246695,CH0147246695,.SGR10DG,SGR10DG,,, 2012/04/04,,USD,D,C,TR,,,,,1000, 2011/01/31,,,,-1,,,,,,,,,,,,
STOXX ITALY 20 RISK CONTROL 10% RV TR (EUR),STX IT 20 RISKCONT10%RV EUR (TR),STOXX,,EQUITY,STRATEGY,,,,,STOXXCOM,SITR10EG,CH0147246711,CH0147246711,.SITR10EG,SITR10EG,,, 2012/04/04,,EUR,D,C,TR,,,,,1000, 2011/01/31,,,,-1,,,,,,,,,,,,
EURO STOXX 50 RISK CONTROL 15% RV ER (EUR),ESTX50 RISKCONT15%RV EUR (ER),STOXX,,EQUITY,STRATEGY,,,,,STOXXCOM,SX5R15EE,CH0147246729,CH0147246729,.SX5R15EE,SX5R15EE,,, 2012/04/04,,EUR,D,C,ER,,,,,100, 1999/05/18,,,,-1,,,,,,,,,,,,
EURO STOXX 50 RISK CONTROL 12% RV ER (EUR),ESTX50 RISKCONT12%RV EUR (ER),STOXX,,EQUITY,STRATEGY,,,,,STOXXCOM,SX5R12EE,CH0147246745,CH0147246745,.SX5R12EE,SX5R12EE,,, 2012/04/04,,EUR,D,C,ER,,,,,100, 1999/05/18,,,,-1,,,,,,,,,,,,
STOXX ITALY 20 RISK CONTROL 15% RV TR (EUR),STX IT 20 RISKCONT15%RV EUR (TR),STOXX,,EQUITY,STRATEGY,,,,,STOXXCOM,SITR15EG,CH0147246752,CH0147246752,.SITR15EG,SITR15EG,,, 2012/04/04,,EUR,D,C,TR,,,,,1000, 2011/01/31,,,,-1,,,,,,,,,,,,
EURO STOXX 50 RISK CONTROL 10% RV ER (EUR),ESTX50 RISKCONT10%RV EUR (ER),STOXX,,EQUITY,STRATEGY,,,,,STOXXCOM,SX5R10EE,CH0147246760,CH0147246760,.SX5R10EE,SX5R10EE,,, 2012/04/04,,EUR,D,C,ER,,,,,100, 1999/05/18,,,,-1,,,,,,,,,,,,
STOXX ITALY 20 RISK CONTROL 20% RV TR (EUR),STX IT 20 RISKCONT20%RV EUR (TR),STOXX,,EQUITY,STRATEGY,,,,,STOXXCOM,SITR20EG,CH0147246778,CH0147246778,.SITR20EG,SITR20EG,,, 2012/04/04,,EUR,D,C,TR,,,,,1000, 2011/01/31,,,,-1,,,,,,,,,,,,
STOXX ITALY 20 RISK CONTROL 5% RV TR (EUR),STX IT 20 RISKCONT5%RV EUR (TR),STOXX,,EQUITY,STRATEGY,,,,,STOXXCOM,SITR5EG,CH0147246794,CH0147246794,.SITR5EG,SITR5EG,,, 2012/04/04,,EUR,D,C,TR,,,,,1000, 2011/01/31,,,,-1,,,,,,,,,,,,
EURO STOXX 50 RISK CONTROL 5% RV ER (EUR),ESTX50 RISKCONT5%RV EUR (ER),STOXX,,EQUITY,STRATEGY,,,,,STOXXCOM,SX5R5EE,CH0147246810,CH0147246810,.SX5R5EE,SX5R5EE,,, 2012/04/04,,EUR,D,C,ER,,,,,100, 1999/05/18,,,,-1,,,,,,,,,,,,
STOXX ALL EUROPE 100 RISK CONTROL 10% RV TR (USD),STX EUA 100 RISKCONT10%RV USD (TR),STOXX,,EQUITY,STRATEGY,,,,,STOXXCOM,SEAR10DG,CH0147246828,CH0147246828,.SEAR10DG,SEAR10DG,,, 2012/04/04,,USD,D,C,TR,,,,,1000, 2011/01/31,,,,-1,,,,,,,,,,,,
STOXX LATIN AMERICA 50 RISK CONTROL 10% RV TR (USD),STX LATAM 50 RISKCONT10%RV USD (TR),STOXX,,EQUITY,STRATEGY,,,,,STOXXCOM,SLR10DG,CH0147246836,CH0147246836,.SLR10DG,SLR10DG,,, 2012/04/04,,USD,D,C,TR,,,,,1000, 2011/01/31,,,,-1,,,,,,,,,,,,
STOXX GLOBAL 200 RISK CONTROL 15% RV TR (USD),STX GLB 200 RISKCONT15%RV USD (TR),STOXX,,EQUITY,STRATEGY,,,,,STOXXCOM,SGR15DG,CH0147247255,CH0147247255,.SGR15DG,SGR15DG,,, 2012/04/04,,USD,D,C,TR,,,,,1000, 2011/01/31,,,,-1,,,,,,,,,,,,
STOXX ALL EUROPE 100 RISK CONTROL 15% RV TR (USD),STX EUA 100 RISKCONT15%RV USD (TR),STOXX,,EQUITY,STRATEGY,,,,,STOXXCOM,SEAR15DG,CH0147247271,CH0147247271,.SEAR15DG,SEAR15DG,,, 2012/04/04,,USD,D,C,TR,,,,,1000, 2011/01/31,,,,-1,,,,,,,,,,,,
STOXX ALL EUROPE 100 RISK CONTROL 20% RV TR (USD),STX EUA 100 RISKCONT20%RV USD (TR),STOXX,,EQUITY,STRATEGY,,,,,STOXXCOM,SEAR20DG,CH0147247297,CH0147247297,.SEAR20DG,SEAR20DG,,, 2012/04/04,,USD,D,C,TR,,,,,1000, 2011/01/31,,,,-1,,,,,,,,,,,,
STOXX ALL EUROPE 100 RISK CONTROL 5% RV TR (USD),STX EUA 100 RISKCONT5%RV USD (TR),STOXX,,EQUITY,STRATEGY,,,,,STOXXCOM,SEAR5DG,CH0147247354,CH0147247354,.SEAR5DG,SEAR5DG,,, 2012/04/04,,USD,D,C,TR,,,,,1000, 2011/01/31,,,,-1,,,,,,,,,,,,
STOXX GLOBAL 200 RISK CONTROL 20% RV TR (USD),STX GLB 200 RISKCONT20%RV USD (TR),STOXX,,EQUITY,STRATEGY,,,,,STOXXCOM,SGR20DG,CH0147247362,CH0147247362,.SGR20DG,SGR20DG,,, 2012/04/04,,USD,D,C,TR,,,,,1000, 2011/01/31,,,,-1,,,,,,,,,,,,
STOXX USA 50 RISK CONTROL 5% RV TR (USD),STX US 50 RISKCONT5%RV USD (TR),STOXX,,EQUITY,STRATEGY,,,,,STOXXCOM,SUSR5DG,CH0147247396,CH0147247396,.SUSR5DG,SUSR5DG,,, 2012/04/04,,USD,D,C,TR,,,,,1000, 2011/01/31,,,,-1,,,,,,,,,,,,
STOXX HONG KONG 50 RISK CONTROL 10% RV TR (USD),STX HK 50 RISKCONT10%RV USD (TR),STOXX,,EQUITY,STRATEGY,,,,,STOXXCOM,SHKR10DG,CH0147247610,CH0147247610,.SHKR10DG,SHKR10DG,,, 2012/04/04,,USD,D,C,TR,,,,,1000, 2011/01/31,,,,-1,,,,,,,,,,,,
STOXX LATIN AMERICA 50 RISK CONTROL 15% RV TR (USD),STX LATAM 50 RISKCONT15%RV USD (TR),STOXX,,EQUITY,STRATEGY,,,,,STOXXCOM,SLR15DG,CH0147247636,CH0147247636,.SLR15DG,SLR15DG,,, 2012/04/04,,USD,D,C,TR,,,,,1000, 2011/01/31,,,,-1,,,,,,,,,,,,
STOXX USA 50 RISK CONTROL 20% RV TR (USD),STX US 50 RISKCONT20%RV USD (TR),STOXX,,EQUITY,STRATEGY,,,,,STOXXCOM,SUSR20DG,CH0147247644,CH0147247644,.SUSR20DG,SUSR20DG,,, 2012/04/04,,USD,D,C,TR,,,,,1000, 2011/01/31,,,,-1,,,,,,,,,,,,
STOXX LATIN AMERICA 50 RISK CONTROL 20% RV TR (USD),STX LATAM 50 RISKCONT20%RV USD (TR),STOXX,,EQUITY,STRATEGY,,,,,STOXXCOM,SLR20DG,CH0147247651,CH0147247651,.SLR20DG,SLR20DG,,, 2012/04/04,,USD,D,C,TR,,,,,1000, 2011/01/31,,,,-1,,,,,,,,,,,,
STOXX HONG KONG 50 RISK CONTROL 15% RV TR (USD),STX HK 50 RISKCONT15%RV USD (TR),STOXX,,EQUITY,STRATEGY,,,,,STOXXCOM,SHKR15DG,CH0147247669,CH0147247669,.SHKR15DG,SHKR15DG,,, 2012/04/04,,USD,D,C,TR,,,,,1000, 2011/01/31,,,,-1,,,,,,,,,,,,
STOXX USA 50 RISK CONTROL 15% RV TR (USD),STX US 50 RISKCONT15%RV USD (TR),STOXX,,EQUITY,STRATEGY,,,,,STOXXCOM,SUSR15DG,CH0147247677,CH0147247677,.SUSR15DG,SUSR15DG,,, 2012/04/04,,USD,D,C,TR,,,,,1000, 2011/01/31,,,,-1,,,,,,,,,,,,
STOXX LATIN AMERICA 50 RISK CONTROL 5% RV TR (USD),STX LATAM 50 RISKCONT5%RV USD (TR),STOXX,,EQUITY,STRATEGY,,,,,STOXXCOM,SLR5DG,CH0147247685,CH0147247685,.SLR5DG,SLR5DG,,, 2012/04/04,,USD,D,C,TR,,,,,1000, 2011/01/31,,,,-1,,,,,,,,,,,,
STOXX HONG KONG 50 RISK CONTROL 20% RV TR (USD),STX HK 50 RISKCONT20%RV USD (TR),STOXX,,EQUITY,STRATEGY,,,,,STOXXCOM,SHKR20DG,CH0147247719,CH0147247719,.SHKR20DG,SHKR20DG,,, 2012/04/04,,USD,D,C,TR,,,,,1000, 2011/01/31,,,,-1,,,,,,,,,,,,
STOXX USA 50 RISK CONTROL 10% RV TR (USD),STX US 50 RISKCONT10%RV USD (TR),STOXX,,EQUITY,STRATEGY,,,,,STOXXCOM,SUSR10DG,CH0147247727,CH0147247727,.SUSR10DG,SUSR10DG,,, 2012/04/04,,USD,D,C,TR,,,,,1000, 2011/01/31,,,,-1,,,,,,,,,,,,
STOXX PACIFIC 50 RISK CONTROL 10% RV TR (USD),STX PA 50 RISKCONT10%RV USD (TR),STOXX,,EQUITY,STRATEGY,,,,,STOXXCOM,SPR10DG,CH0147247735,CH0147247735,.SPR10DG,SPR10DG,,, 2012/04/04,,USD,D,C,TR,,,,,1000, 2011/01/31,,,,-1,,,,,,,,,,,,
STOXX UK 50 RISK CONTROL 5% RV TR (USD),STX UK 50 RISKCONT5%RV USD (TR),STOXX,,EQUITY,STRATEGY,,,,,STOXXCOM,SUKR5DG,CH0147247743,CH0147247743,.SUKR5DG,SUKR5DG,,, 2012/04/04,,USD,D,C,TR,,,,,1000, 2011/01/31,,,,-1,,,,,,,,,,,,
STOXX HONG KONG 50 RISK CONTROL 5% RV TR (USD),STX HK 50 RISKCONT5%RV USD (TR),STOXX,,EQUITY,STRATEGY,,,,,STOXXCOM,SHKR5DG,CH0147247768,CH0147247768,.SHKR5DG,SHKR5DG,,, 2012/04/04,,USD,D,C,TR,,,,,1000, 2011/01/31,,,,-1,,,,,,,,,,,,
STOXX PACIFIC 50 RISK CONTROL 15% RV TR (USD),STX PA 50 RISKCONT15%RV USD (TR),STOXX,,EQUITY,STRATEGY,,,,,STOXXCOM,SPR15DG,CH0147247776,CH0147247776,.SPR15DG,SPR15DG,,, 2012/04/04,,USD,D,C,TR,,,,,1000, 2011/01/31,,,,-1,,,,,,,,,,,,
STOXX UK 50 RISK CONTROL 20% RV TR (USD),STX UK 50 RISKCONT20%RV USD (TR),STOXX,,EQUITY,STRATEGY,,,,,STOXXCOM,SUKR20DG,CH0147247792,CH0147247792,.SUKR20DG,SUKR20DG,,, 2012/04/04,,USD,D,C,TR,,,,,1000, 2011/01/31,,,,-1,,,,,,,,,,,,
STOXX PACIFIC 50 RISK CONTROL 20% RV TR (USD),STX PA 50 RISKCONT20%RV USD (TR),STOXX,,EQUITY,STRATEGY,,,,,STOXXCOM,SPR20DG,CH0147253873,CH0147253873,.SPR20DG,SPR20DG,,, 2012/04/04,,USD,D,C,TR,,,,,1000, 2011/01/31,,,,-1,,,,,,,,,,,,
STOXX UK 50 RISK CONTROL 15% RV TR (USD),STX UK 50 RISKCONT15%RV USD (TR),STOXX,,EQUITY,STRATEGY,,,,,STOXXCOM,SUKR15DG,CH0147253899,CH0147253899,.SUKR15DG,SUKR15DG,,, 2012/04/04,,USD,D,C,TR,,,,,1000, 2011/01/31,,,,-1,,,,,,,,,,,,
STOXX ITALY 20 RISK CONTROL 10% RV TR (USD),STX IT 20 RISKCONT10%RV USD (TR),STOXX,,EQUITY,STRATEGY,,,,,STOXXCOM,SITR10DG,CH0147253907,CH0147253907,.SITR10DG,SITR10DG,,, 2012/04/04,,USD,D,C,TR,,,,,1000, 2011/01/31,,,,-1,,,,,,,,,,,,
STOXX PACIFIC 50 RISK CONTROL 5% RV TR (USD),STX PA 50 RISKCONT5%RV USD (TR),STOXX,,EQUITY,STRATEGY,,,,,STOXXCOM,SPR5DG,CH0147253915,CH0147253915,.SPR5DG,SPR5DG,,, 2012/04/04,,USD,D,C,TR,,,,,1000, 2011/01/31,,,,-1,,,,,,,,,,,,
STOXX SINGAPORE 20 RISK CONTROL 10% RV TR (USD),STX SG 20 RISKCONT10%RV USD (TR),STOXX,,EQUITY,STRATEGY,,,,,STOXXCOM,SSGR10DG,CH0147253923,CH0147253923,.SSGR10DG,SSGR10DG,,, 2012/04/04,,USD,D,C,TR,,,,,1000, 2011/01/31,,,,-1,,,,,,,,,,,,
STOXX UK 50 RISK CONTROL 10% RV TR (USD),STX UK 50 RISKCONT10%RV USD (TR),STOXX,,EQUITY,STRATEGY,,,,,STOXXCOM,SUKR10DG,CH0147253931,CH0147253931,.SUKR10DG,SUKR10DG,,, 2012/04/04,,USD,D,C,TR,,,,,1000, 2011/01/31,,,,-1,,,,,,,,,,,,
STOXX ITALY 20 RISK CONTROL 15% RV TR (USD),STX IT 20 RISKCONT15%RV USD (TR),STOXX,,EQUITY,STRATEGY,,,,,STOXXCOM,SITR15DG,CH0147253956,CH0147253956,.SITR15DG,SITR15DG,,, 2012/04/04,,USD,D,C,TR,,,,,1000, 2011/01/31,,,,-1,,,,,,,,,,,,
