STK_CODE	DATE	CLOSE	ADCLOSE
PVT	2011/05/31	4900.00	
PVT	2011/05/30	4900.00	
PVT	2011/05/27	5100.00	
PVT	2011/05/26	4900.00	
PVT	2011/05/25	4700.00	
PVT	2011/05/24	4900.00	
PVT	2011/05/23	5100.00	
PVT	2011/05/20	5300.00	
PVT	2011/05/19	5500.00	
PVT	2011/05/18	5700.00	
PVT	2011/05/17	5700.00	
PVT	2011/05/16	5900.00	
PVT	2011/05/13	6100.00	
PVT	2011/05/12	6000.00	
PVT	2011/05/11	6200.00	
PVT	2011/05/10	6300.00	
PVT	2011/05/09	6300.00	
PVT	2011/05/06	6400.00	
PVT	2011/05/05	6600.00	
PVT	2011/05/04	6600.00	
PVT	2011/04/29	6600.00	
PVT	2011/04/28	6700.00	
PVT	2011/04/27	6700.00	
PVT	2011/04/26	6700.00	
PVT	2011/04/25	6700.00	
PVT	2011/04/22	6400.00	
PVT	2011/04/21	6700.00	
PVT	2011/04/20	7000.00	
PVT	2011/04/19	7000.00	
PVT	2011/04/18	7100.00	
PVT	2011/04/15	7400.00	
PVT	2011/04/14	7600.00	
PVT	2011/04/13	7600.00	
PVT	2011/04/08	7900.00	
PVT	2011/04/07	7900.00	
PVT	2011/04/06	7900.00	
PVT	2011/04/05	7700.00	
PVT	2011/04/04	7700.00	
PVT	2011/04/01	8000.00	
PVT	2011/03/31	8000.00	
PVT	2011/03/30	8000.00	
PVT	2011/03/29	8000.00	
PVT	2011/03/28	8200.00	
PVT	2011/03/25	8200.00	
PVT	2011/03/24	8100.00	
PVT	2011/03/23	8300.00	
PVT	2011/03/22	8200.00	
PVT	2011/03/21	8200.00	
PVT	2011/03/18	8000.00	
PVT	2011/03/17	8300.00	
PVT	2011/03/16	8300.00	
PVT	2011/03/15	8200.00	
PVT	2011/03/14	8400.00	
PVT	2011/03/11	8800.00	
PVT	2011/03/10	8400.00	
PVT	2011/03/09	8000.00	
PVT	2011/03/08	8300.00	
PVT	2011/03/07	8300.00	
PVT	2011/03/04	8300.00	
PVT	2011/03/03	8600.00	
PVT	2011/03/02	8700.00	
PVT	2011/03/01	9100.00	
PVT	2011/02/28	9200.00	
PVT	2011/02/25	9200.00	
PVT	2011/02/24	8900.00	
PVT	2011/02/23	9300.00	
PVT	2011/02/22	9200.00	
PVT	2011/02/21	9500.00	
PVT	2011/02/18	9900.00	
PVT	2011/02/17	10000.00	
PVT	2011/02/16	10200.00	
PVT	2011/02/15	10300.00	
PVT	2011/02/14	10400.00	
PVT	2011/02/11	10500.00	
PVT	2011/02/10	10500.00	
PVT	2011/02/09	10500.00	
PVT	2011/02/08	10800.00	
PVT	2011/01/28	10700.00	
PVT	2011/01/27	10500.00	
PVT	2011/01/26	10100.00	
PVT	2011/01/25	10100.00	
PVT	2011/01/24	10400.00	
PVT	2011/01/21	10500.00	
PVT	2011/01/20	10400.00	
PVT	2011/01/19	10400.00	
PVT	2011/01/18	10400.00	
PVT	2011/01/17	10400.00	
PVT	2011/01/14	10300.00	
PVT	2011/01/13	10000.00	
PVT	2011/01/12	9800.00	
PVT	2011/01/11	9800.00	
PVT	2011/01/10	10000.00	
PVT	2011/01/07	10100.00	
PVT	2011/01/06	10200.00	
PVT	2011/01/05	10200.00	
PVT	2011/01/04	10400.00	
PVT	2010/12/31	10200.00	
PVT	2010/12/30	10300.00	
PVT	2010/12/29	10500.00	
PVT	2010/12/28	10600.00	
PVT	2010/12/27	10500.00	
PVT	2010/12/24	10700.00	
PVT	2010/12/23	10800.00	
PVT	2010/12/22	11300.00	
PVT	2010/12/21	10800.00	
PVT	2010/12/20	10600.00	
PVT	2010/12/17	10600.00	
PVT	2010/12/16	10100.00	
PVT	2010/12/15	10600.00	
PVT	2010/12/14	10900.00	
PVT	2010/12/13	11300.00	
PVT	2010/12/10	10800.00	
PVT	2010/12/09	10300.00	
PVT	2010/12/08	10100.00	
PVT	2010/12/07	10600.00	
PVT	2010/12/06	11100.00	
PVT	2010/12/03	11200.00	
PVT	2010/12/02	10700.00	
PVT	2010/12/01	10400.00	
PVT	2010/11/30	10600.00	
PVT	2010/11/29	10300.00	
PVT	2010/11/26	10000.00	
PVT	2010/11/25	9900.00	
PVT	2010/11/24	9600.00	
PVT	2010/11/23	9500.00	
PVT	2010/11/22	9200.00	
PVT	2010/11/19	9300.00	
PVT	2010/11/18	9500.00	
PVT	2010/11/17	9100.00	
PVT	2010/11/16	9000.00	
PVT	2010/11/15	9300.00	
PVT	2010/11/12	9600.00	
PVT	2010/11/11	10000.00	
PVT	2010/11/10	10200.00	
PVT	2010/11/09	10200.00	
PVT	2010/11/08	10300.00	
PVT	2010/11/05	10500.00	
PVT	2010/11/04	10300.00	
PVT	2010/11/03	10200.00	
PVT	2010/11/02	10100.00	
PVT	2010/11/01	10300.00	
PVT	2010/10/29	10500.00	
PVT	2010/10/28	10500.00	
PVT	2010/10/27	10800.00	
PVT	2010/10/26	11100.00	
PVT	2010/10/25	10700.00	
PVT	2010/10/22	10600.00	
PVT	2010/10/21	10600.00	
PVT	2010/10/20	10400.00	
PVT	2010/10/19	10900.00	
PVT	2010/10/18	11200.00	
PVT	2010/10/15	11400.00	
PVT	2010/10/14	11400.00	
PVT	2010/10/13	11500.00	
PVT	2010/10/12	11400.00	
PVT	2010/10/11	11600.00	
PVT	2010/10/08	11700.00	
PVT	2010/10/07	11800.00	
PVT	2010/10/06	12000.00	
PVT	2010/10/05	11900.00	
PVT	2010/10/04	11500.00	
PVT	2010/10/01	11800.00	
PVT	2010/09/30	12000.00	
PVT	2010/09/29	11900.00	
PVT	2010/09/28	12100.00	
PVT	2010/09/27	12000.00	
PVT	2010/09/24	12100.00	
PVT	2010/09/23	12200.00	
PVT	2010/09/22	12200.00	
PVT	2010/09/21	12200.00	
PVT	2010/09/20	12400.00	
PVT	2010/09/17	12600.00	
PVT	2010/09/16	12200.00	
PVT	2010/09/15	12300.00	
PVT	2010/09/14	12200.00	
PVT	2010/09/13	12000.00	
PVT	2010/09/10	12200.00	
PVT	2010/09/09	12800.00	
PVT	2010/09/08	12600.00	
PVT	2010/09/07	12900.00	
PVT	2010/09/06	13300.00	
PVT	2010/09/01	12800.00	
PVT	2010/08/31	12900.00	
PVT	2010/08/30	12600.00	
PVT	2010/08/27	12000.00	
PVT	2010/08/26	11900.00	
PVT	2010/08/25	11400.00	
PVT	2010/08/24	11800.00	
PVT	2010/08/23	12400.00	
PVT	2010/08/20	12800.00	
PVT	2010/08/19	12600.00	
PVT	2010/08/18	12800.00	
PVT	2010/08/17	13200.00	
PVT	2010/08/16	13500.00	
PVT	2010/08/13	12900.00	
PVT	2010/08/12	12500.00	
PVT	2010/08/11	13100.00	
PVT	2010/08/10	12800.00	
PVT	2010/08/09	13100.00	
PVT	2010/08/06	13700.00	
PVT	2010/08/05	13900.00	
PVT	2010/08/04	14000.00	
PVT	2010/08/03	14400.00	
PVT	2010/08/02	14400.00	
PVT	2010/07/30	14400.00	
PVT	2010/07/29	13900.00	
PVT	2010/07/28	14000.00	
PVT	2010/07/27	14200.00	
PVT	2010/07/26	14300.00	
PVT	2010/07/23	14500.00	
PVT	2010/07/22	14700.00	
PVT	2010/07/21	14900.00	
PVT	2010/07/20	14900.00	
PVT	2010/07/19	15000.00	
PVT	2010/07/16	15000.00	
PVT	2010/07/15	15000.00	
PVT	2010/07/14	15200.00	
PVT	2010/07/13	15600.00	
PVT	2010/07/12	14900.00	
PVT	2010/07/09	14800.00	
PVT	2010/07/08	14600.00	
PVT	2010/07/07	14800.00	
PVT	2010/07/06	15100.00	
PVT	2010/07/05	15700.00	
PVT	2010/07/02	15600.00	
PVT	2010/07/01	15100.00	
PVT	2010/06/30	15400.00	
PVT	2010/06/29	16200.00	
PVT	2010/06/28	16000.00	
PVT	2010/06/25	16200.00	
PVT	2010/06/24	17000.00	
PVT	2010/06/23	16600.00	
PVT	2010/06/22	15900.00	
PVT	2010/06/21	16200.00	
PVT	2010/06/18	15500.00	
PVT	2010/06/17	14800.00	
PVT	2010/06/16	14800.00	
PVT	2010/06/15	14300.00	
PVT	2010/06/14	13800.00	
PVT	2010/06/11	13600.00	
PVT	2010/06/10	13600.00	
PVT	2010/06/09	13600.00	
PVT	2010/06/08	13700.00	
PVT	2010/06/07	13700.00	
PVT	2010/06/04	14300.00	
PVT	2010/06/03	14400.00	
PVT	2010/06/02	14400.00	
PVT	2010/06/01	13800.00	
PVT	2010/05/31	14100.00	
PVT	2010/05/28	14800.00	
PVT	2010/05/27	14200.00	
PVT	2010/05/26	14300.00	
PVT	2010/05/25	14000.00	
PVT	2010/05/24	14100.00	
PVT	2010/05/21	13500.00	
PVT	2010/05/20	14200.00	
PVT	2010/05/19	14000.00	
PVT	2010/05/18	14700.00	
PVT	2010/05/17	14600.00	
PVT	2010/05/14	14500.00	
PVT	2010/05/13	15100.00	
PVT	2010/05/12	15800.00	
PVT	2010/05/11	16500.00	
PVT	2010/05/10	15800.00	
PVT	2010/05/07	16400.00	
PVT	2010/05/06	15700.00	
PVT	2010/05/05	15000.00	
PVT	2010/05/04	14300.00	
PVT	2010/04/29	13700.00	
PVT	2010/04/28	13100.00	
PVT	2010/04/27	13000.00	
PVT	2010/04/26	12900.00	
PVT	2010/04/22	13400.00	
PVT	2010/04/21	13200.00	
PVT	2010/04/20	13200.00	
PVT	2010/04/19	13400.00	
PVT	2010/04/16	13400.00	
PVT	2010/04/15	12800.00	
PVT	2010/04/14	12700.00	
PVT	2010/04/13	12800.00	
PVT	2010/04/12	12800.00	
PVT	2010/04/09	13100.00	
PVT	2010/04/08	13200.00	
PVT	2010/04/07	12900.00	
PVT	2010/04/06	13200.00	
PVT	2010/04/05	12600.00	
PVT	2010/04/02	12700.00	
PVT	2010/04/01	12600.00	
PVT	2010/03/31	12300.00	
PVT	2010/03/30	11800.00	
PVT	2010/03/29	12200.00	
PVT	2010/03/26	12200.00	
PVT	2010/03/25	12200.00	
PVT	2010/03/24	12500.00	
PVT	2010/03/23	12400.00	
PVT	2010/03/22	12500.00	
PVT	2010/03/19	12600.00	
PVT	2010/03/18	12900.00	
PVT	2010/03/17	12600.00	
PVT	2010/03/16	12600.00	
PVT	2010/03/15	13000.00	
PVT	2010/03/12	13200.00	
PVT	2010/03/11	13200.00	
PVT	2010/03/10	13500.00	
PVT	2010/03/09	13600.00	
PVT	2010/03/08	13300.00	
PVT	2010/03/05	12900.00	
PVT	2010/03/04	13000.00	
PVT	2010/03/03	13200.00	
PVT	2010/03/02	12600.00	
PVT	2010/03/01	12600.00	
PVT	2010/02/26	12400.00	
PVT	2010/02/25	12300.00	
PVT	2010/02/24	12400.00	
PVT	2010/02/23	12200.00	
PVT	2010/02/22	12400.00	
PVT	2010/02/12	12700.00	
PVT	2010/02/11	12700.00	
PVT	2010/02/10	12500.00	
PVT	2010/02/09	12300.00	
PVT	2010/02/08	12500.00	
PVT	2010/02/05	12900.00	
PVT	2010/02/04	12800.00	
PVT	2010/02/03	12800.00	
PVT	2010/02/02	12800.00	
PVT	2010/02/01	13200.00	
PVT	2010/01/29	13000.00	
PVT	2010/01/28	13000.00	
PVT	2010/01/27	13400.00	
PVT	2010/01/26	13500.00	
PVT	2010/01/25	12900.00	
PVT	2010/01/22	12900.00	
PVT	2010/01/21	13100.00	
PVT	2010/01/20	13000.00	
PVT	2010/01/19	13600.00	
PVT	2010/01/18	14000.00	
PVT	2010/01/15	14500.00	
PVT	2010/01/14	14900.00	
PVT	2010/01/13	15200.00	
PVT	2010/01/12	15200.00	
PVT	2010/01/11	15800.00	
PVT	2010/01/08	15800.00	
PVT	2010/01/07	15800.00	
PVT	2010/01/06	15800.00	
PVT	2010/01/05	15800.00	
PVT	2010/01/04	16000.00	
PVT	2009/12/31	15300.00	
PVT	2009/12/30	15900.00	
PVT	2009/12/29	15200.00	
PVT	2009/12/28	16000.00	
PVT	2009/12/25	15700.00	
PVT	2009/12/24	15000.00	
PVT	2009/12/23	14300.00	
PVT	2009/12/22	13700.00	
PVT	2009/12/21	13100.00	
PVT	2009/12/18	12500.00	
PVT	2009/12/17	13000.00	
PVT	2009/12/16	13600.00	
PVT	2009/12/15	14300.00	
PVT	2009/12/14	13900.00	
PVT	2009/12/11	15100.00	
PVT	2009/12/10	15300.00	
PVT	2009/12/09	16100.00	
PVT	2009/12/08	16600.00	
PVT	2009/12/07	16700.00	
PVT	2009/12/04	16600.00	
PVT	2009/12/03	16600.00	
PVT	2009/12/02	16300.00	
PVT	2009/12/01	17100.00	
PVT	2009/11/30	16800.00	
PVT	2009/11/27	16500.00	
PVT	2009/11/26	16200.00	
PVT	2009/11/25	17000.00	
PVT	2009/11/24	17800.00	
PVT	2009/11/23	18400.00	
PVT	2009/11/20	19300.00	
PVT	2009/11/19	18400.00	
PVT	2009/11/18	17600.00	
PVT	2009/11/17	17700.00	
PVT	2009/11/16	17800.00	
PVT	2009/11/13	18000.00	
PVT	2009/11/12	17800.00	
PVT	2009/11/11	17200.00	
PVT	2009/11/10	16800.00	
PVT	2009/11/09	17100.00	
PVT	2009/11/06	18000.00	
PVT	2009/11/05	18700.00	
PVT	2009/11/04	17900.00	
PVT	2009/11/03	17400.00	
PVT	2009/11/02	18200.00	
PVT	2009/10/30	19100.00	
PVT	2009/10/29	19000.00	
PVT	2009/10/28	19900.00	
PVT	2009/10/27	19600.00	
PVT	2009/10/26	20400.00	
PVT	2009/10/23	21300.00	
PVT	2009/10/22	21900.00	
PVT	2009/10/21	21800.00	
PVT	2009/10/20	21700.00	
PVT	2009/10/19	21800.00	
PVT	2009/10/16	22500.00	
PVT	2009/10/15	22100.00	
PVT	2009/10/14	21400.00	
PVT	2009/10/13	20400.00	
PVT	2009/10/12	21200.00	
PVT	2009/10/09	20200.00	
PVT	2009/10/08	19300.00	
PVT	2009/10/07	19300.00	
PVT	2009/10/06	19300.00	
PVT	2009/10/05	19500.00	
PVT	2009/10/02	19300.00	
PVT	2009/10/01	20200.00	
PVT	2009/09/30	20700.00	
PVT	2009/09/29	20900.00	
PVT	2009/09/28	21200.00	
PVT	2009/09/25	20900.00	
PVT	2009/09/24	20800.00	
PVT	2009/09/23	21200.00	
PVT	2009/09/22	21500.00	
PVT	2009/09/21	20800.00	
PVT	2009/09/18	21000.00	
PVT	2009/09/17	21200.00	
PVT	2009/09/16	21700.00	
PVT	2009/09/15	20700.00	
PVT	2009/09/14	21000.00	
PVT	2009/09/11	21200.00	
PVT	2009/09/10	21200.00	
PVT	2009/09/09	21000.00	
PVT	2009/09/08	21700.00	
PVT	2009/09/07	21400.00	
PVT	2009/09/04	22500.00	
PVT	2009/09/03	23600.00	
PVT	2009/09/01	22600.00	
PVT	2009/08/31	21600.00	
PVT	2009/08/28	20600.00	
PVT	2009/08/27	20200.00	
PVT	2009/08/26	20000.00	
PVT	2009/08/25	19900.00	
PVT	2009/08/24	20300.00	
PVT	2009/08/21	20100.00	
PVT	2009/08/20	19700.00	
PVT	2009/08/19	19800.00	
PVT	2009/08/18	19500.00	
PVT	2009/08/17	19200.00	
PVT	2009/08/14	19500.00	
PVT	2009/08/13	19700.00	
PVT	2009/08/12	20000.00	
PVT	2009/08/11	20800.00	
PVT	2009/08/10	20400.00	
PVT	2009/08/07	19500.00	
PVT	2009/08/06	20100.00	
PVT	2009/08/05	19500.00	
PVT	2009/08/04	18600.00	
PVT	2009/08/03	18500.00	
PVT	2009/07/31	19300.00	
PVT	2009/07/30	19300.00	
PVT	2009/07/29	20100.00	
PVT	2009/07/28	20400.00	
PVT	2009/07/27	21100.00	
PVT	2009/07/24	20100.00	
PVT	2009/07/23	19200.00	
PVT	2009/07/22	18800.00	
PVT	2009/07/21	18800.00	
PVT	2009/07/20	18300.00	
PVT	2009/07/17	18700.00	
PVT	2009/07/16	19200.00	
PVT	2009/07/15	18700.00	
PVT	2009/07/14	18000.00	
PVT	2009/07/13	18800.00	
PVT	2009/07/10	19500.00	
PVT	2009/07/09	19800.00	
PVT	2009/07/08	19600.00	
PVT	2009/07/07	19800.00	
PVT	2009/07/06	20300.00	
PVT	2009/07/03	19400.00	
PVT	2009/07/02	19500.00	
PVT	2009/07/01	18600.00	
PVT	2009/06/30	19500.00	
PVT	2009/06/29	20500.00	
PVT	2009/06/26	20700.00	
PVT	2009/06/25	20900.00	
PVT	2009/06/24	22000.00	
PVT	2009/06/23	21000.00	
PVT	2009/06/22	22100.00	
PVT	2009/06/19	21100.00	
PVT	2009/06/18	20100.00	
PVT	2009/06/17	20600.00	
PVT	2009/06/16	21600.00	
PVT	2009/06/15	22700.00	
PVT	2009/06/12	23800.00	
PVT	2009/06/11	25000.00	
PVT	2009/06/10	24800.00	
PVT	2009/06/09	26100.00	
PVT	2009/06/08	25300.00	
PVT	2009/06/05	24100.00	
PVT	2009/06/04	23000.00	
PVT	2009/06/03	22700.00	
PVT	2009/06/02	23400.00	
PVT	2009/06/01	22900.00	
PVT	2009/05/29	21900.00	
PVT	2009/05/28	23000.00	
PVT	2009/05/27	24200.00	
PVT	2009/05/26	23100.00	
PVT	2009/05/25	22000.00	
PVT	2009/05/22	21000.00	
PVT	2009/05/21	20000.00	
PVT	2009/05/20	19100.00	
PVT	2009/05/19	18200.00	
PVT	2009/05/18	17600.00	
PVT	2009/05/15	18000.00	
PVT	2009/05/14	17300.00	
PVT	2009/05/13	17500.00	
PVT	2009/05/12	17800.00	
PVT	2009/05/11	17500.00	
PVT	2009/05/08	17500.00	
PVT	2009/05/07	18100.00	
PVT	2009/05/06	17300.00	
PVT	2009/05/05	17800.00	
PVT	2009/05/04	17000.00	
PVT	2009/04/29	16200.00	
PVT	2009/04/28	15800.00	
PVT	2009/04/27	15700.00	
PVT	2009/04/24	15500.00	
PVT	2009/04/23	16300.00	
PVT	2009/04/22	17000.00	
PVT	2009/04/21	16700.00	
PVT	2009/04/20	17500.00	
PVT	2009/04/17	18400.00	
PVT	2009/04/16	17700.00	
PVT	2009/04/15	16900.00	
PVT	2009/04/14	17700.00	
PVT	2009/04/13	18100.00	
PVT	2009/04/10	17300.00	
PVT	2009/04/09	16500.00	
PVT	2009/04/08	16800.00	
PVT	2009/04/07	17600.00	
PVT	2009/04/03	16800.00	
PVT	2009/04/02	16000.00	
PVT	2009/04/01	15300.00	
PVT	2009/03/31	14600.00	
PVT	2009/03/30	15000.00	
PVT	2009/03/27	15700.00	
PVT	2009/03/26	15400.00	
PVT	2009/03/25	14700.00	
PVT	2009/03/24	14000.00	
PVT	2009/03/23	13400.00	
PVT	2009/03/20	14000.00	
PVT	2009/03/19	14100.00	
PVT	2009/03/18	14800.00	
PVT	2009/03/17	14400.00	
PVT	2009/03/16	14000.00	
PVT	2009/03/13	13800.00	
PVT	2009/03/12	13800.00	
PVT	2009/03/11	14500.00	
PVT	2009/03/10	13900.00	
PVT	2009/03/09	13300.00	
PVT	2009/03/06	12700.00	
PVT	2009/03/05	12900.00	
PVT	2009/03/04	12700.00	
PVT	2009/03/03	12700.00	
PVT	2009/03/02	13000.00	
PVT	2009/02/27	13000.00	
PVT	2009/02/26	12800.00	
PVT	2009/02/25	13200.00	
PVT	2009/02/24	12600.00	
PVT	2009/02/23	13200.00	
PVT	2009/02/20	13800.00	
PVT	2009/02/19	13800.00	
PVT	2009/02/18	14100.00	
PVT	2009/02/17	14500.00	
PVT	2009/02/16	15100.00	
PVT	2009/02/13	15200.00	
PVT	2009/02/12	15200.00	
PVT	2009/02/11	15400.00	
PVT	2009/02/10	15700.00	
PVT	2009/02/09	15900.00	
PVT	2009/02/06	15200.00	
PVT	2009/02/05	14700.00	
PVT	2009/02/04	15400.00	
PVT	2009/02/03	15400.00	
PVT	2009/02/02	15700.00	
PVT	2009/01/23	16200.00	
PVT	2009/01/22	16200.00	
PVT	2009/01/21	15800.00	
PVT	2009/01/20	15800.00	
PVT	2009/01/19	16000.00	
PVT	2009/01/16	16100.00	
PVT	2009/01/15	15900.00	
PVT	2009/01/14	16200.00	
PVT	2009/01/13	15800.00	
PVT	2009/01/12	16400.00	
PVT	2009/01/09	16800.00	
PVT	2009/01/08	16900.00	
PVT	2009/01/07	17100.00	
PVT	2009/01/06	16900.00	
PVT	2009/01/05	16700.00	
PVT	2009/01/02	16700.00	
PVT	2008/12/31	16700.00	
PVX	2011/12/09	8700.00	
PVX	2011/12/08	8900.00	
PVX	2011/12/07	9200.00	
PVX	2011/12/06	9400.00	
PVX	2011/12/05	9200.00	
PVX	2011/12/02	8700.00	
PVX	2011/12/01	8500.00	
PVX	2011/11/30	8400.00	
PVX	2011/11/29	8600.00	
PVX	2011/11/28	8700.00	
PVX	2011/11/25	8500.00	
PVX	2011/11/24	8700.00	
PVX	2011/11/23	9100.00	
PVX	2011/11/22	9000.00	
PVX	2011/11/21	8900.00	
PVX	2011/11/18	9200.00	
PVX	2011/11/17	9400.00	
PVX	2011/11/16	9900.00	
PVX	2011/11/15	9400.00	
PVX	2011/11/14	9200.00	
PVX	2011/11/11	9800.00	
PVX	2011/11/10	9900.00	
PVX	2011/11/09	10200.00	
PVX	2011/11/08	10400.00	
PVX	2011/11/07	10300.00	
PVX	2011/11/04	10600.00	
PVX	2011/11/03	10400.00	
PVX	2011/11/02	10700.00	
PVX	2011/11/01	11000.00	
PVX	2011/10/31	11500.00	
PVX	2011/10/28	11400.00	
PVX	2011/10/27	10600.00	
PVX	2011/10/26	10800.00	
PVX	2011/10/25	10700.00	
PVX	2011/10/24	10700.00	
PVX	2011/10/21	10900.00	
PVX	2011/10/20	10600.00	
PVX	2011/10/19	10800.00	
PVX	2011/10/18	10600.00	
PVX	2011/10/17	10900.00	
PVX	2011/10/14	11100.00	
PVX	2011/10/13	10900.00	
PVX	2011/10/12	10800.00	
PVX	2011/10/11	11200.00	
PVX	2011/10/10	11000.00	
PVX	2011/10/07	11200.00	
PVX	2011/10/06	11600.00	
PVX	2011/10/05	11100.00	
PVX	2011/10/04	11300.00	
PVX	2011/10/03	11100.00	
PVX	2011/09/30	11400.00	
PVX	2011/09/29	11700.00	
PVX	2011/09/28	12100.00	
PVX	2011/09/27	12000.00	
PVX	2011/09/26	12000.00	
PVX	2011/09/23	12300.00	
PVX	2011/09/22	12600.00	
PVX	2011/09/21	12400.00	
PVX	2011/09/20	12300.00	
PVX	2011/09/19	12700.00	
PVX	2011/09/16	12400.00	
PVX	2011/09/15	12600.00	
PVX	2011/09/14	12700.00	
PVX	2011/09/13	13300.00	
PVX	2011/09/12	13500.00	
PVX	2011/09/09	13100.00	
PVX	2011/09/08	13300.00	
PVX	2011/09/07	13100.00	
PVX	2011/09/06	12400.00	
PVX	2011/09/05	12500.00	
PVX	2011/09/01	12900.00	
PVX	2011/08/31	12600.00	
PVX	2011/08/30	12400.00	
PVX	2011/08/29	12100.00	
PVX	2011/08/26	11400.00	
PVX	2011/08/25	11500.00	
PVX	2011/08/24	11400.00	
PVX	2011/08/23	11500.00	
PVX	2011/08/22	11600.00	
PVX	2011/08/19	10800.00	
PVX	2011/08/18	11100.00	
PVX	2011/08/17	10900.00	
PVX	2011/08/16	10100.00	
PVX	2011/08/15	10000.00	
PVX	2011/08/12	10200.00	
PVX	2011/08/11	10100.00	
PVX	2011/08/10	10200.00	
PVX	2011/08/09	9900.00	
PVX	2011/08/08	10400.00	
PVX	2011/08/05	10800.00	
PVX	2011/08/04	10800.00	
PVX	2011/08/03	10300.00	
PVX	2011/08/02	10200.00	
PVX	2011/08/01	10700.00	
PVX	2011/07/29	11100.00	
PVX	2011/07/28	11200.00	
PVX	2011/07/27	11200.00	
PVX	2011/07/26	11100.00	
PVX	2011/07/25	11100.00	
PVX	2011/07/22	11200.00	
PVX	2011/07/21	11300.00	
PVX	2011/07/20	11600.00	
PVX	2011/07/19	11000.00	
PVX	2011/07/18	11200.00	
PVX	2011/07/15	11300.00	
PVX	2011/07/14	11500.00	
PVX	2011/07/13	11500.00	
PVX	2011/07/12	11500.00	
PVX	2011/07/11	11200.00	
PVX	2011/07/08	11600.00	
PVX	2011/07/07	11800.00	
PVX	2011/07/06	11700.00	
PVX	2011/07/05	12000.00	
PVX	2011/07/04	11500.00	
PVX	2011/07/01	11300.00	
PVX	2011/06/30	11800.00	
PVX	2011/06/29	12200.00	
PVX	2011/06/28	12400.00	
PVX	2011/06/27	12900.00	
PVX	2011/06/24	13100.00	
PVX	2011/06/23	12900.00	
PVX	2011/06/22	13300.00	
PVX	2011/06/21	13600.00	
PVX	2011/06/20	12700.00	
PVX	2011/06/17	12700.00	
PVX	2011/06/16	13500.00	
PVX	2011/06/15	12700.00	
PVX	2011/06/14	13200.00	
PVX	2011/06/13	14100.00	
PVX	2011/06/10	14300.00	
PVX	2011/06/09	13700.00	
PVX	2011/06/08	13000.00	
PVX	2011/06/07	12800.00	
PVX	2011/06/06	12300.00	
PVX	2011/06/03	11700.00	
PVX	2011/06/02	11000.00	
PVX	2011/06/01	10400.00	
PVX	2011/05/31	9900.00	
PVX	2011/05/30	9900.00	
PVX	2011/05/27	10000.00	
PVX	2011/05/26	9900.00	
PVX	2011/05/25	9300.00	
PVX	2011/05/24	9900.00	
PVX	2011/05/23	10500.00	
PVX	2011/05/20	11300.00	
PVX	2011/05/19	11600.00	
PVX	2011/05/18	12000.00	
PVX	2011/05/17	12600.00	
PVX	2011/05/16	13100.00	
PVX	2011/05/13	13600.00	
PVX	2011/05/12	13600.00	
PVX	2011/05/11	13700.00	
PVX	2011/05/10	13800.00	
PVX	2011/05/09	14000.00	
PVX	2011/05/06	13800.00	
PVX	2011/05/05	13700.00	
PVX	2011/05/04	14000.00	
PVX	2011/04/29	13900.00	
PVX	2011/04/28	14000.00	
PVX	2011/04/27	14100.00	
PVX	2011/04/26	14300.00	
PVX	2011/04/25	15200.00	
PVX	2011/04/22	15000.00	
PVX	2011/04/21	14900.00	
PVX	2011/04/20	15200.00	
PVX	2011/04/19	15100.00	
PVX	2011/04/18	15200.00	
PVX	2011/04/15	15800.00	
PVX	2011/04/14	16100.00	
PVX	2011/04/13	16300.00	
PVX	2011/04/08	16400.00	
PVX	2011/04/07	16400.00	
PVX	2011/04/06	16700.00	
PVX	2011/04/05	16400.00	
PVX	2011/04/04	16000.00	
PVX	2011/04/01	16300.00	
PVX	2011/03/31	16400.00	
PVX	2011/03/30	16600.00	
PVX	2011/03/29	16600.00	
PVX	2011/03/28	17100.00	
PVX	2011/03/25	16800.00	
PVX	2011/03/24	17000.00	
PVX	2011/03/23	17500.00	
PVX	2011/03/22	17300.00	
PVX	2011/03/21	17800.00	
PVX	2011/03/18	18200.00	
PVX	2011/03/17	17200.00	
PVX	2011/03/16	16800.00	
PVX	2011/03/15	16300.00	
PVX	2011/03/14	16300.00	
PVX	2011/03/11	17200.00	
PVX	2011/03/10	16300.00	
PVX	2011/03/09	15200.00	
PVX	2011/03/08	16000.00	
PVX	2011/03/07	16500.00	
PVX	2011/03/04	16400.00	
PVX	2011/03/03	16200.00	
PVX	2011/03/02	16600.00	
PVX	2011/03/01	17500.00	
PVX	2011/02/28	17700.00	
PVX	2011/02/25	18400.00	
PVX	2011/02/24	17900.00	
PVX	2011/02/23	18100.00	
PVX	2011/02/22	17700.00	
PVX	2011/02/21	17700.00	
PVX	2011/02/18	19300.00	
PVX	2011/02/17	19800.00	
PVX	2011/02/16	20200.00	
PVX	2011/02/15	20500.00	
PVX	2011/02/14	20600.00	
PVX	2011/02/11	20800.00	
PVX	2011/02/10	20800.00	
PVX	2011/02/09	20900.00	
PVX	2011/02/08	20800.00	
PVX	2011/01/28	20800.00	
PVX	2011/01/27	20800.00	
PVX	2011/01/26	20600.00	
PVX	2011/01/25	20400.00	
PVX	2011/01/24	20700.00	
PVX	2011/01/21	20700.00	
PVX	2011/01/20	20700.00	
PVX	2011/01/19	20900.00	
PVX	2011/01/18	20700.00	
PVX	2011/01/17	21100.00	
