name	code_ctr	indcode	year	value	last_upd
Fertilizer consumption (% of fertilizer production) - Myanmar	MMR	AG.CON.FERT.PT.ZS	2005	142.420426418863	2013/06/24
Fertilizer consumption (% of fertilizer production) - Myanmar	MMR	AG.CON.FERT.PT.ZS	2006	176.083136513935	2013/06/24
Fertilizer consumption (% of fertilizer production) - Myanmar	MMR	AG.CON.FERT.PT.ZS	2007	329.612360216541	2013/06/24
Fertilizer consumption (% of fertilizer production) - Myanmar	MMR	AG.CON.FERT.PT.ZS	2008	166.679638694877	2013/06/24
Fertilizer consumption (% of fertilizer production) - Myanmar	MMR	AG.CON.FERT.PT.ZS	2009	185.780602548525	2013/06/24
Fertilizer consumption (% of fertilizer production) - Myanmar	MMR	AG.CON.FERT.PT.ZS	2010	416.04558053588	2013/06/24
Fertilizer consumption (% of fertilizer production) - Netherlands	NLD	AG.CON.FERT.PT.ZS	2002	24.6955509255126	2013/06/24
Fertilizer consumption (% of fertilizer production) - Netherlands	NLD	AG.CON.FERT.PT.ZS	2003	25.0439112931963	2013/06/24
Fertilizer consumption (% of fertilizer production) - Netherlands	NLD	AG.CON.FERT.PT.ZS	2004	23.0083941851792	2013/06/24
Fertilizer consumption (% of fertilizer production) - Netherlands	NLD	AG.CON.FERT.PT.ZS	2005	21.5775209219214	2013/06/24
Fertilizer consumption (% of fertilizer production) - Netherlands	NLD	AG.CON.FERT.PT.ZS	2006	22.1193850535075	2013/06/24
Fertilizer consumption (% of fertilizer production) - Netherlands	NLD	AG.CON.FERT.PT.ZS	2007	19.2938671307056	2013/06/24
Fertilizer consumption (% of fertilizer production) - Netherlands	NLD	AG.CON.FERT.PT.ZS	2008	17.6879395456508	2013/06/24
Fertilizer consumption (% of fertilizer production) - Netherlands	NLD	AG.CON.FERT.PT.ZS	2009	16.7089602821378	2013/06/24
Fertilizer consumption (% of fertilizer production) - Netherlands	NLD	AG.CON.FERT.PT.ZS	2010	18.6031410534307	2013/06/24
Fertilizer consumption (% of fertilizer production) - New Zealand	NZL	AG.CON.FERT.PT.ZS	2002	218.075267878304	2013/06/24
Fertilizer consumption (% of fertilizer production) - New Zealand	NZL	AG.CON.FERT.PT.ZS	2003	226.834146750926	2013/06/24
Fertilizer consumption (% of fertilizer production) - New Zealand	NZL	AG.CON.FERT.PT.ZS	2004	215.020921353738	2013/06/24
Fertilizer consumption (% of fertilizer production) - New Zealand	NZL	AG.CON.FERT.PT.ZS	2005	377.353721145933	2013/06/24
Fertilizer consumption (% of fertilizer production) - New Zealand	NZL	AG.CON.FERT.PT.ZS	2006	409.1169121515	2013/06/24
Fertilizer consumption (% of fertilizer production) - New Zealand	NZL	AG.CON.FERT.PT.ZS	2007	239.347754321116	2013/06/24
Fertilizer consumption (% of fertilizer production) - New Zealand	NZL	AG.CON.FERT.PT.ZS	2008	278.404590815489	2013/06/24
Fertilizer consumption (% of fertilizer production) - New Zealand	NZL	AG.CON.FERT.PT.ZS	2009	180.736889002433	2013/06/24
Fertilizer consumption (% of fertilizer production) - New Zealand	NZL	AG.CON.FERT.PT.ZS	2010	176.1487236404	2013/06/24
Fertilizer consumption (% of fertilizer production) - Norway	NOR	AG.CON.FERT.PT.ZS	2002	30.1933724762048	2013/06/24
Fertilizer consumption (% of fertilizer production) - Norway	NOR	AG.CON.FERT.PT.ZS	2003	24.4838981488796	2013/06/24
Fertilizer consumption (% of fertilizer production) - Norway	NOR	AG.CON.FERT.PT.ZS	2004	23.3435717967567	2013/06/24
Fertilizer consumption (% of fertilizer production) - Norway	NOR	AG.CON.FERT.PT.ZS	2005	26.0169261298681	2013/06/24
Fertilizer consumption (% of fertilizer production) - Norway	NOR	AG.CON.FERT.PT.ZS	2006	23.4327834593602	2013/06/24
Fertilizer consumption (% of fertilizer production) - Norway	NOR	AG.CON.FERT.PT.ZS	2007	23.4200372870203	2013/06/24
Fertilizer consumption (% of fertilizer production) - Norway	NOR	AG.CON.FERT.PT.ZS	2008	23.8415774399998	2013/06/24
Fertilizer consumption (% of fertilizer production) - Norway	NOR	AG.CON.FERT.PT.ZS	2009	29.2943246907366	2013/06/24
Fertilizer consumption (% of fertilizer production) - Norway	NOR	AG.CON.FERT.PT.ZS	2010	22.1214771302224	2013/06/24
Fertilizer consumption (% of fertilizer production) - Oman	OMN	AG.CON.FERT.PT.ZS	2005	7.98625903186736	2013/06/24
Fertilizer consumption (% of fertilizer production) - Oman	OMN	AG.CON.FERT.PT.ZS	2006	3.55093864762834	2013/06/24
Fertilizer consumption (% of fertilizer production) - Oman	OMN	AG.CON.FERT.PT.ZS	2007	1.16349471086842	2013/06/24
Fertilizer consumption (% of fertilizer production) - Oman	OMN	AG.CON.FERT.PT.ZS	2008	2.41925784034213	2013/06/24
Fertilizer consumption (% of fertilizer production) - Oman	OMN	AG.CON.FERT.PT.ZS	2009	2.50712494910751	2013/06/24
Fertilizer consumption (% of fertilizer production) - Oman	OMN	AG.CON.FERT.PT.ZS	2010	0.408825438027255	2013/06/24
Fertilizer consumption (% of fertilizer production) - Pakistan	PAK	AG.CON.FERT.PT.ZS	2002	132.133738601824	2013/06/24
Fertilizer consumption (% of fertilizer production) - Pakistan	PAK	AG.CON.FERT.PT.ZS	2003	131.010041887304	2013/06/24
Fertilizer consumption (% of fertilizer production) - Pakistan	PAK	AG.CON.FERT.PT.ZS	2004	130.734841547212	2013/06/24
Fertilizer consumption (% of fertilizer production) - Pakistan	PAK	AG.CON.FERT.PT.ZS	2005	134.556521023057	2013/06/24
Fertilizer consumption (% of fertilizer production) - Pakistan	PAK	AG.CON.FERT.PT.ZS	2006	136.720360538196	2013/06/24
Fertilizer consumption (% of fertilizer production) - Pakistan	PAK	AG.CON.FERT.PT.ZS	2007	130.67556015757	2013/06/24
Fertilizer consumption (% of fertilizer production) - Pakistan	PAK	AG.CON.FERT.PT.ZS	2008	115.455171773399	2013/06/24
Fertilizer consumption (% of fertilizer production) - Pakistan	PAK	AG.CON.FERT.PT.ZS	2009	150.691563707003	2013/06/24
Fertilizer consumption (% of fertilizer production) - Pakistan	PAK	AG.CON.FERT.PT.ZS	2010	130.106264105625	2013/06/24
Fertilizer consumption (% of fertilizer production) - Peru	PER	AG.CON.FERT.PT.ZS	2002	50336.7816091955	2013/06/24
Fertilizer consumption (% of fertilizer production) - Peru	PER	AG.CON.FERT.PT.ZS	2003	53493.8983050848	2013/06/24
Fertilizer consumption (% of fertilizer production) - Peru	PER	AG.CON.FERT.PT.ZS	2004	71876.2527233117	2013/06/24
Fertilizer consumption (% of fertilizer production) - Peru	PER	AG.CON.FERT.PT.ZS	2005	75003.233830846	2013/06/24
Fertilizer consumption (% of fertilizer production) - Peru	PER	AG.CON.FERT.PT.ZS	2006	108617.891373802	2013/06/24
Fertilizer consumption (% of fertilizer production) - Peru	PER	AG.CON.FERT.PT.ZS	2007	95107.5471698115	2013/06/24
Fertilizer consumption (% of fertilizer production) - Peru	PER	AG.CON.FERT.PT.ZS	2008	116125.291828794	2013/06/24
Fertilizer consumption (% of fertilizer production) - Peru	PER	AG.CON.FERT.PT.ZS	2009	99018.2519280208	2013/06/24
Fertilizer consumption (% of fertilizer production) - Philippines	PHL	AG.CON.FERT.PT.ZS	2002	179.899725278146	2013/06/24
Fertilizer consumption (% of fertilizer production) - Philippines	PHL	AG.CON.FERT.PT.ZS	2003	266.476738448361	2013/06/24
Fertilizer consumption (% of fertilizer production) - Philippines	PHL	AG.CON.FERT.PT.ZS	2004	301.039869639265	2013/06/24
Fertilizer consumption (% of fertilizer production) - Philippines	PHL	AG.CON.FERT.PT.ZS	2005	280.04103876619	2013/06/24
Fertilizer consumption (% of fertilizer production) - Philippines	PHL	AG.CON.FERT.PT.ZS	2006	281.587381683573	2013/06/24
Fertilizer consumption (% of fertilizer production) - Philippines	PHL	AG.CON.FERT.PT.ZS	2007	332.58613204941	2013/06/24
Fertilizer consumption (% of fertilizer production) - Philippines	PHL	AG.CON.FERT.PT.ZS	2008	823.096779425082	2013/06/24
Fertilizer consumption (% of fertilizer production) - Philippines	PHL	AG.CON.FERT.PT.ZS	2009	1222.72228912414	2013/06/24
Fertilizer consumption (% of fertilizer production) - Philippines	PHL	AG.CON.FERT.PT.ZS	2010	7103.07578966757	2013/06/24
Fertilizer consumption (% of fertilizer production) - Poland	POL	AG.CON.FERT.PT.ZS	2002	102.402464649913	2013/06/24
Fertilizer consumption (% of fertilizer production) - Poland	POL	AG.CON.FERT.PT.ZS	2003	102.420109978021	2013/06/24
Fertilizer consumption (% of fertilizer production) - Poland	POL	AG.CON.FERT.PT.ZS	2004	72.6361470547436	2013/06/24
Fertilizer consumption (% of fertilizer production) - Poland	POL	AG.CON.FERT.PT.ZS	2005	84.3382486676437	2013/06/24
Fertilizer consumption (% of fertilizer production) - Poland	POL	AG.CON.FERT.PT.ZS	2006	85.3336681959208	2013/06/24
Fertilizer consumption (% of fertilizer production) - Poland	POL	AG.CON.FERT.PT.ZS	2007	86.3530703717054	2013/06/24
Fertilizer consumption (% of fertilizer production) - Poland	POL	AG.CON.FERT.PT.ZS	2008	84.3699306526612	2013/06/24
Fertilizer consumption (% of fertilizer production) - Poland	POL	AG.CON.FERT.PT.ZS	2009	99.4999261305387	2013/06/24
Fertilizer consumption (% of fertilizer production) - Poland	POL	AG.CON.FERT.PT.ZS	2010	100.98429414033	2013/06/24
Fertilizer consumption (% of fertilizer production) - Portugal	PRT	AG.CON.FERT.PT.ZS	2002	182.376312718786	2013/06/24
Fertilizer consumption (% of fertilizer production) - Portugal	PRT	AG.CON.FERT.PT.ZS	2003	203.847657718625	2013/06/24
Fertilizer consumption (% of fertilizer production) - Portugal	PRT	AG.CON.FERT.PT.ZS	2004	178.550317306298	2013/06/24
Fertilizer consumption (% of fertilizer production) - Portugal	PRT	AG.CON.FERT.PT.ZS	2005	168.602184782955	2013/06/24
Fertilizer consumption (% of fertilizer production) - Portugal	PRT	AG.CON.FERT.PT.ZS	2006	151.820663324472	2013/06/24
Fertilizer consumption (% of fertilizer production) - Portugal	PRT	AG.CON.FERT.PT.ZS	2007	208.32123280212	2013/06/24
Fertilizer consumption (% of fertilizer production) - Portugal	PRT	AG.CON.FERT.PT.ZS	2008	205.917382955377	2013/06/24
Fertilizer consumption (% of fertilizer production) - Portugal	PRT	AG.CON.FERT.PT.ZS	2009	180.191375667951	2013/06/24
Fertilizer consumption (% of fertilizer production) - Portugal	PRT	AG.CON.FERT.PT.ZS	2010	136.535097166694	2013/06/24
Fertilizer consumption (% of fertilizer production) - Qatar	QAT	AG.CON.FERT.PT.ZS	2002	0.0639791260276101	2013/06/24
Fertilizer consumption (% of fertilizer production) - Qatar	QAT	AG.CON.FERT.PT.ZS	2004	4.79247466988801	2013/06/24
Fertilizer consumption (% of fertilizer production) - Qatar	QAT	AG.CON.FERT.PT.ZS	2005	0.536326270864837	2013/06/24
Fertilizer consumption (% of fertilizer production) - Qatar	QAT	AG.CON.FERT.PT.ZS	2007	5.16194331983807	2013/06/24
Fertilizer consumption (% of fertilizer production) - Qatar	QAT	AG.CON.FERT.PT.ZS	2008	0.261130695913305	2013/06/24
Fertilizer consumption (% of fertilizer production) - Qatar	QAT	AG.CON.FERT.PT.ZS	2009	2.77721379470372	2013/06/24
Fertilizer consumption (% of fertilizer production) - Qatar	QAT	AG.CON.FERT.PT.ZS	2010	6.17362415137947	2013/06/24
Fertilizer consumption (% of fertilizer production) - Romania	ROU	AG.CON.FERT.PT.ZS	2002	37.3193099218193	2013/06/24
Fertilizer consumption (% of fertilizer production) - Romania	ROU	AG.CON.FERT.PT.ZS	2003	35.0009661835749	2013/06/24
Fertilizer consumption (% of fertilizer production) - Romania	ROU	AG.CON.FERT.PT.ZS	2004	49.1983982205904	2013/06/24
Fertilizer consumption (% of fertilizer production) - Romania	ROU	AG.CON.FERT.PT.ZS	2005	38.6383392092989	2013/06/24
Fertilizer consumption (% of fertilizer production) - Romania	ROU	AG.CON.FERT.PT.ZS	2006	44.3028254215913	2013/06/24
Fertilizer consumption (% of fertilizer production) - Romania	ROU	AG.CON.FERT.PT.ZS	2007	51.2065846407753	2013/06/24
Fertilizer consumption (% of fertilizer production) - Romania	ROU	AG.CON.FERT.PT.ZS	2008	42.064446708749	2013/06/24
Fertilizer consumption (% of fertilizer production) - Romania	ROU	AG.CON.FERT.PT.ZS	2009	68.959619967867	2013/06/24
Fertilizer consumption (% of fertilizer production) - Romania	ROU	AG.CON.FERT.PT.ZS	2010	60.8625833936994	2013/06/24
Fertilizer consumption (% of fertilizer production) - Russian Federation	RUS	AG.CON.FERT.PT.ZS	2002	12.3387950741096	2013/06/24
Fertilizer consumption (% of fertilizer production) - Russian Federation	RUS	AG.CON.FERT.PT.ZS	2003	9.59638511349892	2013/06/24
Fertilizer consumption (% of fertilizer production) - Russian Federation	RUS	AG.CON.FERT.PT.ZS	2004	8.82947208507408	2013/06/24
Fertilizer consumption (% of fertilizer production) - Russian Federation	RUS	AG.CON.FERT.PT.ZS	2005	8.63987486463725	2013/06/24
Fertilizer consumption (% of fertilizer production) - Russian Federation	RUS	AG.CON.FERT.PT.ZS	2006	9.36276687646553	2013/06/24
Fertilizer consumption (% of fertilizer production) - Russian Federation	RUS	AG.CON.FERT.PT.ZS	2007	10.0237750911089	2013/06/24
Fertilizer consumption (% of fertilizer production) - Russian Federation	RUS	AG.CON.FERT.PT.ZS	2008	11.9274029261065	2013/06/24
Fertilizer consumption (% of fertilizer production) - Russian Federation	RUS	AG.CON.FERT.PT.ZS	2009	12.978692890801	2013/06/24
Fertilizer consumption (% of fertilizer production) - Russian Federation	RUS	AG.CON.FERT.PT.ZS	2010	10.5405390355273	2013/06/24
Fertilizer consumption (% of fertilizer production) - Saudi Arabia	SAU	AG.CON.FERT.PT.ZS	2002	14.3799683159354	2013/06/24
Fertilizer consumption (% of fertilizer production) - Saudi Arabia	SAU	AG.CON.FERT.PT.ZS	2003	29.5406287437518	2013/06/24
Fertilizer consumption (% of fertilizer production) - Saudi Arabia	SAU	AG.CON.FERT.PT.ZS	2004	26.89506773719	2013/06/24
Fertilizer consumption (% of fertilizer production) - Saudi Arabia	SAU	AG.CON.FERT.PT.ZS	2005	21.8535560402149	2013/06/24
Fertilizer consumption (% of fertilizer production) - Saudi Arabia	SAU	AG.CON.FERT.PT.ZS	2006	21.600243383024	2013/06/24
Fertilizer consumption (% of fertilizer production) - Saudi Arabia	SAU	AG.CON.FERT.PT.ZS	2007	20.8307473164776	2013/06/24
Fertilizer consumption (% of fertilizer production) - Saudi Arabia	SAU	AG.CON.FERT.PT.ZS	2008	14.4943832796276	2013/06/24
Fertilizer consumption (% of fertilizer production) - Saudi Arabia	SAU	AG.CON.FERT.PT.ZS	2009	8.80503935423846	2013/06/24
Fertilizer consumption (% of fertilizer production) - Saudi Arabia	SAU	AG.CON.FERT.PT.ZS	2010	16.1096617240734	2013/06/24
Fertilizer consumption (% of fertilizer production) - Senegal	SEN	AG.CON.FERT.PT.ZS	2002	76.8653846153848	2013/06/24
Fertilizer consumption (% of fertilizer production) - Senegal	SEN	AG.CON.FERT.PT.ZS	2003	37.6215556780725	2013/06/24
Fertilizer consumption (% of fertilizer production) - Senegal	SEN	AG.CON.FERT.PT.ZS	2004	56.5821238041309	2013/06/24
Fertilizer consumption (% of fertilizer production) - Senegal	SEN	AG.CON.FERT.PT.ZS	2005	63.8339266495572	2013/06/24
Fertilizer consumption (% of fertilizer production) - Senegal	SEN	AG.CON.FERT.PT.ZS	2006	67.5817937867687	2013/06/24
Fertilizer consumption (% of fertilizer production) - Senegal	SEN	AG.CON.FERT.PT.ZS	2007	21.5018984671636	2013/06/24
Fertilizer consumption (% of fertilizer production) - Senegal	SEN	AG.CON.FERT.PT.ZS	2008	18.181619924107	2013/06/24
Fertilizer consumption (% of fertilizer production) - Senegal	SEN	AG.CON.FERT.PT.ZS	2009	601.072555205049	2013/06/24
Fertilizer consumption (% of fertilizer production) - Senegal	SEN	AG.CON.FERT.PT.ZS	2010	834.228571428573	2013/06/24
Fertilizer consumption (% of fertilizer production) - Serbia	SRB	AG.CON.FERT.PT.ZS	2006	263.164828928166	2013/06/24
Fertilizer consumption (% of fertilizer production) - Serbia	SRB	AG.CON.FERT.PT.ZS	2007	256.138329695206	2013/06/24
Fertilizer consumption (% of fertilizer production) - Serbia	SRB	AG.CON.FERT.PT.ZS	2008	255.440521392701	2013/06/24
Fertilizer consumption (% of fertilizer production) - Serbia	SRB	AG.CON.FERT.PT.ZS	2009	299.256495979141	2013/06/24
Fertilizer consumption (% of fertilizer production) - Serbia	SRB	AG.CON.FERT.PT.ZS	2010	201.301609156946	2013/06/24
Fertilizer consumption (% of fertilizer production) - Slovak Republic	SVK	AG.CON.FERT.PT.ZS	2002	54.8082319925164	2013/06/24
Fertilizer consumption (% of fertilizer production) - Slovak Republic	SVK	AG.CON.FERT.PT.ZS	2003	50.6833257610178	2013/06/24
Fertilizer consumption (% of fertilizer production) - Slovak Republic	SVK	AG.CON.FERT.PT.ZS	2004	44.6373037150518	2013/06/24
Fertilizer consumption (% of fertilizer production) - Slovak Republic	SVK	AG.CON.FERT.PT.ZS	2005	44.8462154585503	2013/06/24
Fertilizer consumption (% of fertilizer production) - Slovak Republic	SVK	AG.CON.FERT.PT.ZS	2006	57.0993227990971	2013/06/24
Fertilizer consumption (% of fertilizer production) - Slovak Republic	SVK	AG.CON.FERT.PT.ZS	2007	63.1275833422525	2013/06/24
Fertilizer consumption (% of fertilizer production) - Slovak Republic	SVK	AG.CON.FERT.PT.ZS	2008	61.8449911791351	2013/06/24
Fertilizer consumption (% of fertilizer production) - Slovak Republic	SVK	AG.CON.FERT.PT.ZS	2009	59.0152849500772	2013/06/24
Fertilizer consumption (% of fertilizer production) - Slovak Republic	SVK	AG.CON.FERT.PT.ZS	2010	66.0356756756759	2013/06/24
Fertilizer consumption (% of fertilizer production) - Slovenia	SVN	AG.CON.FERT.PT.ZS	2002	16333.4939759036	2013/06/24
Fertilizer consumption (% of fertilizer production) - Slovenia	SVN	AG.CON.FERT.PT.ZS	2003	21640.625	2013/06/24
Fertilizer consumption (% of fertilizer production) - Slovenia	SVN	AG.CON.FERT.PT.ZS	2004	15435.4523227384	2013/06/24
Fertilizer consumption (% of fertilizer production) - Slovenia	SVN	AG.CON.FERT.PT.ZS	2005	101756.140350877	2013/06/24
Fertilizer consumption (% of fertilizer production) - South Africa	ZAF	AG.CON.FERT.PT.ZS	2002	144.970089903181	2013/06/24
Fertilizer consumption (% of fertilizer production) - South Africa	ZAF	AG.CON.FERT.PT.ZS	2003	111.275773769431	2013/06/24
Fertilizer consumption (% of fertilizer production) - South Africa	ZAF	AG.CON.FERT.PT.ZS	2004	134.723596728963	2013/06/24
Fertilizer consumption (% of fertilizer production) - South Africa	ZAF	AG.CON.FERT.PT.ZS	2005	104.814234617039	2013/06/24
Fertilizer consumption (% of fertilizer production) - South Africa	ZAF	AG.CON.FERT.PT.ZS	2006	264.101882985878	2013/06/24
Fertilizer consumption (% of fertilizer production) - South Africa	ZAF	AG.CON.FERT.PT.ZS	2007	242.570724581899	2013/06/24
Fertilizer consumption (% of fertilizer production) - South Africa	ZAF	AG.CON.FERT.PT.ZS	2008	262.368461297582	2013/06/24
Fertilizer consumption (% of fertilizer production) - South Africa	ZAF	AG.CON.FERT.PT.ZS	2009	168.239131574307	2013/06/24
Fertilizer consumption (% of fertilizer production) - South Africa	ZAF	AG.CON.FERT.PT.ZS	2010	232.758494319669	2013/06/24
Fertilizer consumption (% of fertilizer production) - Spain	ESP	AG.CON.FERT.PT.ZS	2002	135.930140533397	2013/06/24
Fertilizer consumption (% of fertilizer production) - Spain	ESP	AG.CON.FERT.PT.ZS	2003	124.595984970946	2013/06/24
Fertilizer consumption (% of fertilizer production) - Spain	ESP	AG.CON.FERT.PT.ZS	2004	118.047293021115	2013/06/24
Fertilizer consumption (% of fertilizer production) - Spain	ESP	AG.CON.FERT.PT.ZS	2005	103.737481066172	2013/06/24
Fertilizer consumption (% of fertilizer production) - Spain	ESP	AG.CON.FERT.PT.ZS	2006	112.706535360572	2013/06/24
Fertilizer consumption (% of fertilizer production) - Spain	ESP	AG.CON.FERT.PT.ZS	2007	117.185367443222	2013/06/24
Fertilizer consumption (% of fertilizer production) - Spain	ESP	AG.CON.FERT.PT.ZS	2008	89.1699567128001	2013/06/24
Fertilizer consumption (% of fertilizer production) - Spain	ESP	AG.CON.FERT.PT.ZS	2009	106.145003684811	2013/06/24
Fertilizer consumption (% of fertilizer production) - Spain	ESP	AG.CON.FERT.PT.ZS	2010	112.151030876985	2013/06/24
Fertilizer consumption (% of fertilizer production) - Sri Lanka	LKA	AG.CON.FERT.PT.ZS	2002	2703.37600758654	2013/06/24
Fertilizer consumption (% of fertilizer production) - Sri Lanka	LKA	AG.CON.FERT.PT.ZS	2003	2339.65222348917	2013/06/24
Fertilizer consumption (% of fertilizer production) - Sri Lanka	LKA	AG.CON.FERT.PT.ZS	2004	2406.45612073785	2013/06/24
Fertilizer consumption (% of fertilizer production) - Sri Lanka	LKA	AG.CON.FERT.PT.ZS	2005	2543.2077522188	2013/06/24
Fertilizer consumption (% of fertilizer production) - Sri Lanka	LKA	AG.CON.FERT.PT.ZS	2006	2571.07674203581	2013/06/24
Fertilizer consumption (% of fertilizer production) - Sri Lanka	LKA	AG.CON.FERT.PT.ZS	2007	2836.46283916634	2013/06/24
Fertilizer consumption (% of fertilizer production) - Sri Lanka	LKA	AG.CON.FERT.PT.ZS	2008	4221.35199187452	2013/06/24
Fertilizer consumption (% of fertilizer production) - Sri Lanka	LKA	AG.CON.FERT.PT.ZS	2009	2970.09883888303	2013/06/24
Fertilizer consumption (% of fertilizer production) - Sri Lanka	LKA	AG.CON.FERT.PT.ZS	2010	2769.05	2013/06/24
Fertilizer consumption (% of fertilizer production) - Sweden	SWE	AG.CON.FERT.PT.ZS	2002	307.71001150748	2013/06/24
Fertilizer consumption (% of fertilizer production) - Sweden	SWE	AG.CON.FERT.PT.ZS	2003	322.882891768274	2013/06/24
Fertilizer consumption (% of fertilizer production) - Sweden	SWE	AG.CON.FERT.PT.ZS	2004	312.282219498715	2013/06/24
Fertilizer consumption (% of fertilizer production) - Sweden	SWE	AG.CON.FERT.PT.ZS	2005	306.640422666529	2013/06/24
Fertilizer consumption (% of fertilizer production) - Sweden	SWE	AG.CON.FERT.PT.ZS	2006	255.691964285714	2013/06/24
Fertilizer consumption (% of fertilizer production) - Sweden	SWE	AG.CON.FERT.PT.ZS	2007	264.445962746833	2013/06/24
Fertilizer consumption (% of fertilizer production) - Syrian Arab Republic	SYR	AG.CON.FERT.PT.ZS	2002	131.017444286787	2013/06/24
Fertilizer consumption (% of fertilizer production) - Syrian Arab Republic	SYR	AG.CON.FERT.PT.ZS	2003	146.896866507263	2013/06/24
Fertilizer consumption (% of fertilizer production) - Syrian Arab Republic	SYR	AG.CON.FERT.PT.ZS	2004	161.074095666417	2013/06/24
Fertilizer consumption (% of fertilizer production) - Syrian Arab Republic	SYR	AG.CON.FERT.PT.ZS	2005	154.516166686121	2013/06/24
Fertilizer consumption (% of fertilizer production) - Syrian Arab Republic	SYR	AG.CON.FERT.PT.ZS	2006	156.715464064844	2013/06/24
Fertilizer consumption (% of fertilizer production) - Syrian Arab Republic	SYR	AG.CON.FERT.PT.ZS	2007	162.682142476839	2013/06/24
Fertilizer consumption (% of fertilizer production) - Syrian Arab Republic	SYR	AG.CON.FERT.PT.ZS	2008	171.570071663022	2013/06/24
Fertilizer consumption (% of fertilizer production) - Syrian Arab Republic	SYR	AG.CON.FERT.PT.ZS	2009	153.20582896228	2013/06/24
Fertilizer consumption (% of fertilizer production) - Syrian Arab Republic	SYR	AG.CON.FERT.PT.ZS	2010	68.2379398536028	2013/06/24
Fertilizer consumption (% of fertilizer production) - Tajikistan	TJK	AG.CON.FERT.PT.ZS	2004	330.1	2013/06/24
Fertilizer consumption (% of fertilizer production) - Tajikistan	TJK	AG.CON.FERT.PT.ZS	2005	353.493827160494	2013/06/24
Fertilizer consumption (% of fertilizer production) - Tajikistan	TJK	AG.CON.FERT.PT.ZS	2006	366.805761206085	2013/06/24
Fertilizer consumption (% of fertilizer production) - Tajikistan	TJK	AG.CON.FERT.PT.ZS	2007	490.683229813665	2013/06/24
Fertilizer consumption (% of fertilizer production) - Tajikistan	TJK	AG.CON.FERT.PT.ZS	2008	493.383742911154	2013/06/24
Fertilizer consumption (% of fertilizer production) - Thailand	THA	AG.CON.FERT.PT.ZS	2002	904.697340425533	2013/06/24
Fertilizer consumption (% of fertilizer production) - Thailand	THA	AG.CON.FERT.PT.ZS	2003	1413.57379747151	2013/06/24
Fertilizer consumption (% of fertilizer production) - Thailand	THA	AG.CON.FERT.PT.ZS	2004	1064.62863980853	2013/06/24
Fertilizer consumption (% of fertilizer production) - Thailand	THA	AG.CON.FERT.PT.ZS	2005	1019.109390241	2013/06/24
Fertilizer consumption (% of fertilizer production) - Thailand	THA	AG.CON.FERT.PT.ZS	2006	1300.63994169096	2013/06/24
Fertilizer consumption (% of fertilizer production) - Thailand	THA	AG.CON.FERT.PT.ZS	2007	1386.33868613139	2013/06/24
Fertilizer consumption (% of fertilizer production) - Thailand	THA	AG.CON.FERT.PT.ZS	2008	1453.89562043796	2013/06/24
Fertilizer consumption (% of fertilizer production) - Thailand	THA	AG.CON.FERT.PT.ZS	2009	1328.25766423358	2013/06/24
Fertilizer consumption (% of fertilizer production) - Thailand	THA	AG.CON.FERT.PT.ZS	2010	1827.98686131387	2013/06/24
Fertilizer consumption (% of fertilizer production) - Trinidad and Tobago	TTO	AG.CON.FERT.PT.ZS	2002	7.69892376132693	2013/06/24
Fertilizer consumption (% of fertilizer production) - Trinidad and Tobago	TTO	AG.CON.FERT.PT.ZS	2003	1.51800490783541	2013/06/24
Fertilizer consumption (% of fertilizer production) - Trinidad and Tobago	TTO	AG.CON.FERT.PT.ZS	2004	0.877859407255965	2013/06/24
Fertilizer consumption (% of fertilizer production) - Trinidad and Tobago	TTO	AG.CON.FERT.PT.ZS	2005	1.167849715952	2013/06/24
Fertilizer consumption (% of fertilizer production) - Trinidad and Tobago	TTO	AG.CON.FERT.PT.ZS	2006	7.42047349537623	2013/06/24
Fertilizer consumption (% of fertilizer production) - Trinidad and Tobago	TTO	AG.CON.FERT.PT.ZS	2007	0.517079476578984	2013/06/24
Fertilizer consumption (% of fertilizer production) - Trinidad and Tobago	TTO	AG.CON.FERT.PT.ZS	2008	7.37077369347093	2013/06/24
Fertilizer consumption (% of fertilizer production) - Trinidad and Tobago	TTO	AG.CON.FERT.PT.ZS	2009	2.14431883406953	2013/06/24
Fertilizer consumption (% of fertilizer production) - Trinidad and Tobago	TTO	AG.CON.FERT.PT.ZS	2010	22.3188050179431	2013/06/24
Fertilizer consumption (% of fertilizer production) - Tunisia	TUN	AG.CON.FERT.PT.ZS	2002	5.62586556732907	2013/06/24
Fertilizer consumption (% of fertilizer production) - Tunisia	TUN	AG.CON.FERT.PT.ZS	2003	7.81912268254312	2013/06/24
Fertilizer consumption (% of fertilizer production) - Tunisia	TUN	AG.CON.FERT.PT.ZS	2004	7.91877670501959	2013/06/24
Fertilizer consumption (% of fertilizer production) - Tunisia	TUN	AG.CON.FERT.PT.ZS	2005	15.1833978257983	2013/06/24
Fertilizer consumption (% of fertilizer production) - Tunisia	TUN	AG.CON.FERT.PT.ZS	2006	8.41230723668904	2013/06/24
Fertilizer consumption (% of fertilizer production) - Tunisia	TUN	AG.CON.FERT.PT.ZS	2007	7.12988349832127	2013/06/24
Fertilizer consumption (% of fertilizer production) - Tunisia	TUN	AG.CON.FERT.PT.ZS	2008	8.98530093755736	2013/06/24
